                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "15140"                               "gfortran"                                 "10.2.0"                   "x86_64-linux-20.12.1"                                 "CRMATH"                               "20211216"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                                num_iters 
                                     111                                      706                  3.0767224106641050E+004                  3.7099370652387291E+000                  1.0000000000000000E+000                  3.3298071398586650E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999902962555E-001                  6.0145650322847022E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999902962555E-001                  6.0145650322847022E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.2927183203299357E+000                 -8.5151590038472406E+001                 -2.0169009709486737E+001                 -4.2927183203299357E+000                 -4.2927183203309571E+000                 -1.5920983719672250E+001                 -8.5151590038472406E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6454192138786516E+000                  1.2754142000243102E-001                  2.9558544310840973E-001                  3.8468967410863137E+000                 -1.2862964509076174E-009                  1.4800868465871149E+001                  7.5163763920222240E-002                  6.5980661817437047E+000                  6.1668960758600011E-001                  8.5464440104172279E-001                  1.2845014863914122E+000                  7.0929765970816083E-001                  2.7235424466167873E-001                  3.1193270821466743E-003                  8.5694137348165701E-003                  3.1193270821466778E-003                  8.5694137348165736E-003                  7.0858836232995615E-001                  2.7208188873759698E-001                                        0                                        2 
                                     112                                      706                  3.6920668937969254E+004                  3.7891183112863542E+000                  1.0000000000000000E+000                  3.3298071398586650E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999902962555E-001                  6.1965721905273569E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999902962555E-001                  6.1965721905273569E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.2846344607207127E+000                 -8.5111025961418676E+001                 -2.0169009709486737E+001                 -4.2846344607207127E+000                 -4.2846344607217528E+000                 -1.5905430674380966E+001                 -8.5111025961418676E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6453765182602003E+000                  1.2633076580342756E-001                  2.9506550724581088E-001                  3.8479366128115111E+000                 -1.2799382847148356E-009                  1.4802901348377670E+001                  7.7017151440037526E-002                  6.5982496225332570E+000                  6.1668955406647719E-001                  8.5464440103650963E-001                  1.2845014864086146E+000                  7.0929765965267666E-001                  2.7235424498043664E-001                  3.1193270821466734E-003                  8.5694137348165684E-003                  3.1193270821466778E-003                  8.5694137348165736E-003                  7.0858836232784161E-001                  2.7208188874575179E-001                                        0                                        2 
                                     113                                      706                  4.4304802735563113E+004                  3.8682995573339789E+000                  1.0000000000000000E+000                  3.3298071398586650E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999902962555E-001                  6.5667062693590701E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999902962555E-001                  6.5667062693590701E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.2749870754265551E+000                 -8.5067739588782175E+001                 -9.8999999999999986E+001                 -4.2749870754265551E+000                 -4.2749870754276165E+000                 -1.5886839376094720E+001                 -8.5067739588782175E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6453253823842493E+000                  1.2488417682381821E-001                  2.9444448450790700E-001                  3.8491786582873191E+000                 -1.2723909923265535E-009                  1.4805327468842442E+001                  7.9173736415411450E-002                  6.5985230178832150E+000                  6.1668945402713937E-001                  8.5464440103019690E-001                  1.2845014864294457E+000                  7.0929765958682089E-001                  2.7235424535577868E-001                  3.1193270821466743E-003                  8.5694137348165701E-003                  3.1193270821466778E-003                  8.5694137348165736E-003                  7.0858836232525557E-001                  2.7208188875576877E-001                                        0                                        5 
                                     114                                      706                  5.3165763292675729E+004                  3.9474808033816036E+000                  1.0000000000000000E+000                  3.3298071398586650E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999902962555E-001                  7.2221482662126243E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999902962555E-001                  7.2221482662126243E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.2634849533638306E+000                 -8.5015481317021809E+001                 -9.8999999999999986E+001                 -4.2634849533638306E+000                 -4.2634849533649186E+000                 -1.5864635376957061E+001                 -8.5015481317021809E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6452641459990600E+000                  1.2315703260244132E-001                  2.9370338516759703E-001                  3.8506608569679392E+000                 -1.2634508869133706E-009                  1.4808220389724264E+001                  8.1687993056677594E-002                  6.5989054040444737E+000                  6.1668929735545697E-001                  8.5464440102253392E-001                  1.2845014864547328E+000                  7.0929765950872636E-001                  2.7235424579662249E-001                  3.1193270821466743E-003                  8.5694137348165701E-003                  3.1193270821466778E-003                  8.5694137348165736E-003                  7.0858836232208466E-001                  2.7208188876812867E-001                                        0                                        3 
                                     115                                      706                  6.3798915961210878E+004                  4.0266620494292287E+000                  1.0000000000000000E+000                  3.3298071398586650E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999902962555E-001                  8.2752213841321854E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999902962555E-001                  8.2752213841321854E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.2497864570380690E+000                 -8.4952507382677126E+001                 -9.8999999999999986E+001                 -4.2497864570380690E+000                 -4.2497864570391890E+000                 -1.5838143091489680E+001                 -8.4952507382677126E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6451908428134487E+000                  1.2109691053988009E-001                  2.9281993050754007E-001                  3.8524277662880526E+000                 -1.2528837437256503E-009                  1.4811666353127416E+001                  8.4624177803210784E-002                  6.5994187111665115E+000                  6.1668907249540572E-001                  8.5464440101320438E-001                  1.2845014864855191E+000                  7.0929765941624279E-001                  2.7235424631258653E-001                  3.1193270821466743E-003                  8.5694137348165701E-003                  3.1193270821466778E-003                  8.5694137348165736E-003                  7.0858836231817801E-001                  2.7208188878346029E-001                                        0                                        3 
                                     116                                      706                  7.6558699163453042E+004                  4.1058432954768529E+000                  1.0000000000000000E+000                  3.3298071398586650E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999902962555E-001                  9.8277058754601045E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999902962555E-001                  9.8277058754601045E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.2334918878209855E+000                 -8.4873744908506566E+001                 -9.8999999999999986E+001                 -4.2334918878209855E+000                 -4.2334918878221464E+000                 -1.5806571316712438E+001                 -8.4873744908506566E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6451031464083186E+000                  1.1864246072217606E-001                  2.9176809840894807E-001                  3.8545314304852369E+000                 -1.2404256170168244E-009                  1.4815766011981658E+001                  8.8057845963262632E-002                  6.6000879798926277E+000                  6.1668876638758752E-001                  8.5464440100180716E-001                  1.2845014865231288E+000                  7.0929765930693589E-001                  2.7235424691350407E-001                  3.1193270821466743E-003                  8.5694137348165701E-003                  3.1193270821466778E-003                  8.5694137348165736E-003                  7.0858836231334144E-001                  2.7208188880259737E-001                                        0                                        2 
                                     117                                      708                  9.1870439006143657E+004                  4.1850245415244780E+000                  1.0000000000000000E+000                  3.3298071398586650E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999902962555E-001                  1.1932665947023975E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999902962555E-001                  1.1932665947023975E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.2141598544713057E+000                 -8.4782922174421785E+001                 -1.9867979713822756E+001                 -4.2141598544713057E+000                 -4.2141598544725163E+000                 -1.5769065227118153E+001                 -8.4782922174421785E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6449946661091244E+000                  1.1570799144940178E-001                  2.9051782437094964E-001                  3.8570319785612339E+000                 -1.2256276001423116E-009                  1.4820637608837501E+001                  9.2078276674200613E-002                  6.6009421136294213E+000                  6.1668836411287031E-001                  8.5464440098782601E-001                  1.2845014865692650E+000                  7.0929765917812126E-001                  2.7235424760847698E-001                  3.1193270821466743E-003                  8.5694137348165701E-003                  3.1193270821466778E-003                  8.5694137348165736E-003                  7.0858836230731792E-001                  2.7208188882665924E-001                                        0                                        5 
                                     118                                      708                  1.1024452681737240E+005                  4.2642057875721031E+000                  1.0000000000000000E+000                  3.3298071398586650E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999902962555E-001                  1.2785833683669350E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999902962555E-001                  1.2785833683669350E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.1942625851744442E+000                 -8.4672672164679739E+001                 -1.9566949718158774E+001                 -4.1942625851744433E+000                 -4.1942625851757249E+000                 -1.5724610484650755E+001                 -8.4672672164679739E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6448691837459735E+000                  1.1223894527507516E-001                  2.8903426601008692E-001                  3.8599990952829590E+000                 -1.2083170254916870E-009                  1.4826417319947801E+001                  9.6789306283509360E-002                  6.6020133971441641E+000                  6.1668784925670961E-001                  8.5464440097059335E-001                  1.2845014866261315E+000                  7.0929765902696207E-001                  2.7235424840416045E-001                  3.1193270821466743E-003                  8.5694137348165701E-003                  3.1193270821466778E-003                  8.5694137348165736E-003                  7.0858836229979183E-001                  2.7208188885693668E-001                                        0                                        5 
                                     119                                      708                  1.3229343219084686E+005                  4.3433870336197273E+000                  1.0000000000000000E+000                  3.3298071398586650E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999902962555E-001                  1.3806819263660468E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999902962555E-001                  1.3806819263660468E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.1709297252475501E+000                 -8.4543610599020454E+001                 -9.8999999999999986E+001                 -4.1709297252475501E+000                 -4.1709297252489197E+000                 -1.5672030906401611E+001                 -8.4543610599020454E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6447194928945108E+000                  1.0812665427552338E-001                  2.8727750221323789E-001                  3.8635126228766574E+000                 -1.1881631295412796E-009                  1.4833260636732472E+001                  1.0231088987395656E-001                  6.6033373228094634E+000                  6.1668720410689160E-001                  8.5464440094923255E-001                  1.2845014866966189E+000                  7.0929765885066054E-001                  2.7235424930192031E-001                  3.1193270821466743E-003                  8.5694137348165701E-003                  3.1193270821466778E-003                  8.5694137348165736E-003                  7.0858836229032351E-001                  2.7208188889534618E-001                                        0                                        3 
                                     120                                      708                  1.5775081255551911E+005                  4.4058137115053295E+000                  1.0000000000000000E+000                  3.3298071398586650E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999902962555E-001                  1.5820751641930298E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999902962555E-001                  1.5820751641930298E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.1446134746197343E+000                 -8.4395233185888628E+001                 -1.9566949718158774E+001                 -4.1446134746197343E+000                 -4.1446134746212140E+000                 -1.5612311299806734E+001                 -8.4395233185888628E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6445477202652099E+000                  1.0344401305044308E-001                  2.8527972685929814E-001                  3.8675081735845369E+000                 -1.1655826301376974E-009                  1.4841042278042950E+001                  1.0854094858555509E-001                  6.6048906207928209E+000                  6.1668644044945353E-001                  8.5464440092363003E-001                  1.2845014867811047E+000                  7.0929765865422045E-001                  2.7235425025897630E-001                  3.1193270821466730E-003                  8.5694137348165684E-003                  3.1193270821466778E-003                  8.5694137348165736E-003                  7.0858836227878963E-001                  2.7208188894255836E-001                                        0                                        5 
                                     121                                      708                  1.8529743824527870E+005                  4.4400684077588224E+000                  1.0000000000000000E+000                  3.3298071398586650E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999913900051E-001                  1.9096451163225853E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999913900051E-001                  1.9096451163225853E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.1167906117499058E+000                 -8.4238268647971537E+001                 -9.8999999999999986E+001                 -4.1167906117499058E+000                 -4.1167906117515116E+000                 -1.5548923187865972E+001                 -8.4238268647971537E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6443631518280730E+000                  9.8452836613761890E-002                  2.8315327551523173E-001                  3.8717610762726697E+000                 -1.1416918189586481E-009                  1.4849329223021000E+001                  1.1513898220824240E-001                  6.6065807594319912E+000                  6.1668560524301530E-001                  8.5464440089478821E-001                  1.2845014868762790E+000                  7.0929765845037895E-001                  2.7235425119750833E-001                  3.1193270821466730E-003                  8.5694137348165684E-003                  3.1193270821466778E-003                  8.5694137348165736E-003                  7.0858836226557842E-001                  2.7208188899713776E-001                                        0                                        3 
                                     122                                      708                  2.1417317129304513E+005                  4.4605330181663101E+000                  1.0000000000000000E+000                  3.3298071398586650E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999913900051E-001                  2.1341903732371350E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999913900051E-001                  2.1341903732371350E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.0931602687707986E+000                 -8.4075885395632909E+001                 -1.9867979713822756E+001                 -4.0931602687707986E+000                 -4.0931602687725652E+000                 -1.5483805318464908E+001                 -8.4075885395632909E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6441710417364890E+000                  9.3301661584607579E-002                  2.8096190818382261E-001                  3.8761438109354875E+000                 -1.1174883837191052E-009                  1.4857874365172997E+001                  1.2191723916915617E-001                  6.6083484786957776E+000                  6.1668472939651064E-001                  8.5464440086326554E-001                  1.2845014869803013E+000                  7.0929765824653301E-001                  2.7235425207172537E-001                  3.1193270821466730E-003                  8.5694137348165684E-003                  3.1193270821466778E-003                  8.5694137348165736E-003                  7.0858836225099209E-001                  2.7208188905759262E-001                                        0                                        3 
                                     123                                      708                  2.4397808038079468E+005                  4.4742878014633005E+000                  1.0000000000000000E+000                  3.3298071398586650E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999913900051E-001                  2.4174524880150594E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999913900051E-001                  2.4174524880150594E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.0695595062589920E+000                 -8.3911706962588497E+001                 -1.9265919722494793E+001                 -4.0695595062589911E+000                 -4.0695595062609389E+000                 -1.5418007396853595E+001                 -8.3911706962588497E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6439742030828159E+000                  8.8068708990513223E-002                  2.7873910919412193E-001                  3.8805894089148891E+000                 -1.0933239376610836E-009                  1.4866550056290908E+001                  1.2878225093558690E-001                  6.6101597018994411E+000                  6.1668383101656676E-001                  8.5464440082931270E-001                  1.2845014870923406E+000                  7.0929765804654032E-001                  2.7235425285680692E-001                  3.1193270821466730E-003                  8.5694137348165684E-003                  3.1193270821466778E-003                  8.5694137348165736E-003                  7.0858836223513022E-001                  2.7208188912351911E-001                                        0                                        4 
                                     124                                      708                  2.7451244491089479E+005                  4.4847888860498237E+000                  1.0000000000000000E+000                  3.3298071398586650E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999913900051E-001                  2.6610170482441905E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999913900051E-001                  2.6610170482441905E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.0485182423420349E+000                 -8.3747011227603323E+001                 -9.8999999999999986E+001                 -4.0485182423420349E+000                 -4.0485182423441941E+000                 -1.5352029940562202E+001                 -8.3747011227603323E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6437740094328550E+000                  8.2792886427227430E-002                  2.7650158521240098E-001                  3.8850644568783310E+000                 -1.0695034077142257E-009                  1.4875291534212762E+001                  1.3568920584773256E-001                  6.6119945704428282E+000                  6.1668292082622866E-001                  8.5464440079300197E-001                  1.2845014872121627E+000                  7.0929765785210797E-001                  2.7235425354080206E-001                  3.1193270821466730E-003                  8.5694137348165684E-003                  3.1193270821466778E-003                  8.5694137348165736E-003                  7.0858836221806754E-001                  2.7208188919440462E-001                                        0                                        3 
                                     125                                      712                  3.0568109552202048E+005                  4.4937180007103503E+000                  1.0000000000000000E+000                  3.3298071398586650E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999918587545E-001                  2.9755547524760614E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999918587545E-001                  2.9755547524760614E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.0300148473226072E+000                 -8.3582517795316619E+001                 -9.8999999999999986E+001                 -4.0300148473226081E+000                 -4.0300148473250159E+000                 -1.5286108680148384E+001                 -8.3582517795316619E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6436073199557542E+000                  7.7636808987006478E-002                  2.7425692544649127E-001                  3.8895537764101507E+000                 -1.0463113400527535E-009                  1.4884070425807291E+001                  1.4261996961928039E-001                  6.6138429081148677E+000                  6.1668200434899889E-001                  8.5464440075430070E-001                  1.2845014873398723E+000                  7.0929765766359032E-001                  2.7235425412011482E-001                  3.1193270821466730E-003                  8.5694137348165684E-003                  3.1193270821466778E-003                  8.5694137348165736E-003                  7.0858836219984056E-001                  2.7208188926985055E-001                                        0                                        4 
                                     126                                      713                  3.3744739547895367E+005                  4.5019666324580259E+000                  1.0000000000000000E+000                  3.3298071398586650E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999918587545E-001                  3.2937986222676074E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999918587545E-001                  3.2937986222676074E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.0116483898054440E+000                 -8.3418277954673343E+001                 -9.8999999999999986E+001                 -4.0116483898054440E+000                 -4.0116483898081290E+000                 -1.5220410550706895E+001                 -8.3418277954673343E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6433955947182515E+000                  7.2295534421644103E-002                  2.7200973863881600E-001                  3.8940481500255011E+000                 -1.0232334693695264E-009                  1.4892870840217102E+001                  1.4956617721759013E-001                  6.6156972508873952E+000                  6.1668108567880986E-001                  8.5464440071311321E-001                  1.2845014874757863E+000                  7.0929765748040963E-001                  2.7235425459706103E-001                  3.1193270821466721E-003                  8.5694137348165684E-003                  3.1193270821466778E-003                  8.5694137348165736E-003                  7.0858836218040300E-001                  2.7208188934999633E-001                                        0                                        5 
                                     127                                      713                  3.6980078933122143E+005                  4.5099198446338464E+000                  1.0000000000000000E+000                  3.3298071398586650E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999918587545E-001                  3.5865693606070490E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999918587545E-001                  3.5865693606070490E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.9958332420550566E+000                 -8.3254675617102791E+001                 -9.8999999999999986E+001                 -3.9958332420550566E+000                 -3.9958332420580671E+000                 -1.5154976306815854E+001                 -8.3254675617102791E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6431874546066592E+000                  6.6966565291892807E-002                  2.6976153429712529E-001                  3.8985445587088825E+000                 -1.0006654613980774E-009                  1.4901687146743807E+001                  1.5652621842246914E-001                  6.6175536199308516E+000                  6.1668016695307681E-001                  8.5464440066930891E-001                  1.2845014876203364E+000                  7.0929765730134586E-001                  2.7235425497826149E-001                  3.1193270821466713E-003                  8.5694137348165684E-003                  3.1193270821466778E-003                  8.5694137348165736E-003                  7.0858836215975907E-001                  2.7208188943451794E-001                                        0                                        4 
