                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "15140"                               "gfortran"                                 "10.2.0"                   "x86_64-linux-20.12.1"                                 "CRMATH"                               "20211216"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                                num_iters 
                                      44                                      706                  1.5233591616703465E-001                 -1.5952064199521330E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999902962555E-001                  3.1102593216594658E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999902962555E-001                  3.1102593216594658E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.4028332116565476E+000                 -8.5809469850908954E+001                 -9.8999999999999986E+001                 -4.4028332116565476E+000                 -4.4028332116573843E+000                 -1.6118318790977217E+001                 -8.5809469850908954E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6455208249301521E+000                  1.3547925125621049E-001                  2.9935113663229790E-001                  3.8393653540385371E+000                 -1.3458745620053189E-009                  1.4759999917152061E+001                  4.3071944936601603E-002                  6.5892884906568598E+000                  6.1669406774681357E-001                  8.5464440106736461E-001                  1.2845014863067967E+000                  7.0929765999999905E-001                  2.7235424294237703E-001                  3.1193270821466765E-003                  8.5694137348165701E-003                  3.1193270821466786E-003                  8.5694137348165719E-003                  7.0929766000000027E-001                  2.7235424294237132E-001                                        0                                        2 
                                      45                                      706                  1.8281309940044158E-001                 -1.5160251739045081E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999902962555E-001                  3.1090593440510797E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999902962555E-001                  3.1090593440510797E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.4019913298905191E+000                 -8.5809469631932615E+001                 -9.8999999999999986E+001                 -4.4019913298905191E+000                 -4.4019913298913531E+000                 -1.6118318707420546E+001                 -8.5809469631932615E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6455208257220568E+000                  1.3547924916490181E-001                  2.9935113400283447E-001                  3.8393653592974641E+000                 -1.3189574815816646E-009                  1.4759999927664250E+001                  4.3071952632394252E-002                  6.5892884934650304E+000                  6.1669406774528435E-001                  8.5464440106736472E-001                  1.2845014863067965E+000                  7.0929765999999894E-001                  2.7235424294237831E-001                  3.1193270821466765E-003                  8.5694137348165719E-003                  3.1193270821466791E-003                  8.5694137348165701E-003                  7.0929766000000027E-001                  2.7235424294237137E-001                                        0                                        4 
                                      46                                      706                  2.1938571928052988E-001                 -1.4368439278568834E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999902962555E-001                  3.1076778555163722E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999902962555E-001                  3.1076778555163722E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.4012580345473227E+000                 -8.5809469369161562E+001                 -9.8999999999999986E+001                 -4.4012580345473236E+000                 -4.4012580345481558E+000                 -1.6118318607152819E+001                 -8.5809469369161562E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6455208230004241E+000                  1.3547923178677779E-001                  2.9935113075703784E-001                  3.8393653657890572E+000                 -1.3567622064414828E-009                  1.4759999940278899E+001                  4.3071961917041796E-002                  6.5892884967859384E+000                  6.1669406774348312E-001                  8.5464440106736461E-001                  1.2845014863067967E+000                  7.0929765999999872E-001                  2.7235424294237975E-001                  3.1193270821466773E-003                  8.5694137348165719E-003                  3.1193270821466791E-003                  8.5694137348165719E-003                  7.0929766000000027E-001                  2.7235424294237143E-001                                        0                                        3 
                                      47                                      706                  2.6327286313663584E-001                 -1.3576626818092585E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999902962555E-001                  3.1065538827096994E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999902962555E-001                  3.1065538827096994E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.4006158460784617E+000                 -8.5809469053832728E+001                 -9.8999999999999986E+001                 -4.4006158460784617E+000                 -4.4006158460792939E+000                 -1.6118318486830436E+001                 -8.5809469053832728E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6455208228066867E+000                  1.3547922334083612E-001                  2.9935112692154192E-001                  3.8393653734600490E+000                 -1.3360500133553335E-009                  1.4759999955416635E+001                  4.3071973108408990E-002                  6.5892885007221507E+000                  6.1669406774135416E-001                  8.5464440106736472E-001                  1.2845014863067969E+000                  7.0929765999999839E-001                  2.7235424294238147E-001                  3.1193270821466773E-003                  8.5694137348165719E-003                  3.1193270821466791E-003                  8.5694137348165719E-003                  7.0929766000000027E-001                  2.7235424294237154E-001                                        0                                        2 
                                      48                                      706                  3.1593743576396299E-001                 -1.2784814357616339E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999902962555E-001                  3.1055464207069652E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999902962555E-001                  3.1055464207069652E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.4000493178694891E+000                 -8.5809468675438325E+001                 -9.8999999999999986E+001                 -4.4000493178694891E+000                 -4.4000493178703195E+000                 -1.6118318342443839E+001                 -8.5809468675438325E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6455208219387187E+000                  1.3547921062911822E-001                  2.9935112230161870E-001                  3.8393653826998957E+000                 -1.3410799957709168E-009                  1.4759999973581932E+001                  4.3071986587785389E-002                  6.5892885053966506E+000                  6.1669406773883317E-001                  8.5464440106736439E-001                  1.2845014863067969E+000                  7.0929765999999805E-001                  2.7235424294238358E-001                  3.1193270821466769E-003                  8.5694137348165719E-003                  3.1193270821466791E-003                  8.5694137348165736E-003                  7.0929766000000027E-001                  2.7235424294237154E-001                                        0                                        5 
                                      49                                      706                  3.7913492291675560E-001                 -1.1993001897140090E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999902962555E-001                  3.1047266225666327E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999902962555E-001                  3.1047266225666327E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.3995451174305318E+000                 -8.5809468221364028E+001                 -9.8999999999999986E+001                 -4.3995451174305318E+000                 -4.3995451174313613E+000                 -1.6118318169179645E+001                 -8.5809468221364028E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6455208229640634E+000                  1.3547920376574329E-001                  2.9935111681924115E-001                  3.8393653936646510E+000                 -1.3261957089520632E-009                  1.4759999995380435E+001                  4.3072003060380296E-002                  6.5892885107134145E+000                  6.1669406773600643E-001                  8.5464440106736428E-001                  1.2845014863067976E+000                  7.0929765999999750E-001                  2.7235424294238603E-001                  3.1193270821466756E-003                  8.5694137348165701E-003                  3.1193270821466786E-003                  8.5694137348165719E-003                  7.0929766000000016E-001                  2.7235424294237154E-001                                        0                                        4 
                                      50                                      706                  4.5497190750010669E-001                 -1.1201189436663841E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999902962555E-001                  3.1037668871185314E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999902962555E-001                  3.1037668871185314E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.3990919139291780E+000                 -8.5809467676472167E+001                 -2.0169009709486737E+001                 -4.3990919139291780E+000                 -4.3990919139300066E+000                 -1.6118317961261958E+001                 -8.5809467676472167E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6455208226165139E+000                  1.3547918913087920E-001                  2.9935111019690980E-001                  3.8393654069093137E+000                 -1.3349602603871731E-009                  1.4760000021538735E+001                  4.3072022580078737E-002                  6.5892885173372431E+000                  6.1669406773244884E-001                  8.5464440106736428E-001                  1.2845014863067976E+000                  7.0929765999999694E-001                  2.7235424294238902E-001                  3.1193270821466765E-003                  8.5694137348165701E-003                  3.1193270821466786E-003                  8.5694137348165719E-003                  7.0929766000000016E-001                  2.7235424294237165E-001                                        0                                        2 
                                      51                                      706                  5.4597628900012807E-001                 -1.0409376976187594E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999902962555E-001                  3.1029039489979889E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999902962555E-001                  3.1029039489979889E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.3986801749649711E+000                 -8.5809467022603485E+001                 -9.8999999999999986E+001                 -4.3986801749649711E+000                 -4.3986801749657998E+000                 -1.6118317711761630E+001                 -8.5809467022603485E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6455208227443103E+000                  1.3547917377972135E-001                  2.9935110226573752E-001                  3.8393654227716580E+000                 -1.3323353526893852E-009                  1.4760000052928737E+001                  4.3072046053586548E-002                  6.5892885252367712E+000                  6.1669406772821311E-001                  8.5464440106736428E-001                  1.2845014863067976E+000                  7.0929765999999628E-001                  2.7235424294239263E-001                  3.1193270821466765E-003                  8.5694137348165701E-003                  3.1193270821466791E-003                  8.5694137348165719E-003                  7.0929766000000027E-001                  2.7235424294237165E-001                                        0                                        2 
                                      52                                      706                  6.5518154680015361E-001                 -9.6175645157113454E-001                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999902962555E-001                  3.1022831738519554E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999902962555E-001                  3.1022831738519554E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.3983019406034449E+000                 -8.5809466237956755E+001                 -1.9867979713822756E+001                 -4.3983019406034440E+000                 -4.3983019406042718E+000                 -1.6118317412359826E+001                 -8.5809466237956755E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6455208204723673E+000                  1.3547914558180657E-001                  2.9935109271066573E-001                  3.8393654418818017E+000                 -1.3376080635268270E-009                  1.4760000090596920E+001                  4.3072074271810604E-002                  6.5892885346671530E+000                  6.1669406772316337E-001                  8.5464440106736439E-001                  1.2845014863067978E+000                  7.0929765999999561E-001                  2.7235424294239702E-001                  3.1193270821466769E-003                  8.5694137348165719E-003                  3.1193270821466791E-003                  8.5694137348165719E-003                  7.0929766000000016E-001                  2.7235424294237170E-001                                        0                                        2 
                                      53                                      706                  7.8622785616018431E-001                 -8.8257520552350976E-001                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999902962555E-001                  3.1017557247582290E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999902962555E-001                  3.1017557247582290E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.3979506499457326E+000                 -8.5809465296382868E+001                 -9.8999999999999986E+001                 -4.3979506499457326E+000                 -4.3979506499465595E+000                 -1.6118317053078783E+001                 -8.5809465296382868E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6455208205824925E+000                  1.3547912317956148E-001                  2.9935108128929305E-001                  3.8393654647245468E+000                 -1.3323918372831612E-009                  1.4760000135798771E+001                  4.3072108183636562E-002                  6.5892885459344352E+000                  6.1669406771713697E-001                  8.5464440106736428E-001                  1.2845014863067983E+000                  7.0929765999999483E-001                  2.7235424294240229E-001                  3.1193270821466773E-003                  8.5694137348165736E-003                  3.1193270821466795E-003                  8.5694137348165719E-003                  7.0929766000000016E-001                  2.7235424294237187E-001                                        0                                        2 
                                      54                                      706                  9.4348342739222124E-001                 -8.0339395947588499E-001                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999902962555E-001                  3.1013245435221361E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999902962555E-001                  3.1013245435221361E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.3976210885943123E+000                 -8.5809464166490216E+001                 -2.0169009709486737E+001                 -4.3976210885943123E+000                 -4.3976210885951383E+000                 -1.6118316621940096E+001                 -8.5809464166490216E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6455208194538797E+000                  1.3547909119092005E-001                  2.9935106755219676E-001                  3.8393654921987395E+000                 -1.3354491193358558E-009                  1.4760000190041207E+001                  4.3072149175099383E-002                  6.5892885591626884E+000                  6.1669406771010371E-001                  8.5464440106736395E-001                  1.2845014863067985E+000                  7.0929765999999361E-001                  2.7235424294240851E-001                  3.1193270821466760E-003                  8.5694137348165719E-003                  3.1193270821466778E-003                  8.5694137348165719E-003                  7.0929765999999994E-001                  2.7235424294237187E-001                                        0                                        2 
                                      55                                      706                  1.1321901128706655E+000                 -7.2421271342826010E-001                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999902962555E-001                  3.1010407236472370E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999902962555E-001                  3.1010407236472370E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.3973095176225696E+000                 -8.5809462810617347E+001                 -9.8999999999999986E+001                 -4.3973095176225696E+000                 -4.3973095176233956E+000                 -1.6118316104573321E+001                 -8.5809462810617347E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6455208190933619E+000                  1.3547905683068409E-001                  2.9935105109311577E-001                  3.8393655251169014E+000                 -1.3333885647734359E-009                  1.4760000255132233E+001                  4.3072198117716627E-002                  6.5892885752800350E+000                  6.1669406770149904E-001                  8.5464440106736372E-001                  1.2845014863067987E+000                  7.0929765999999228E-001                  2.7235424294241600E-001                  3.1193270821466769E-003                  8.5694137348165719E-003                  3.1193270821466782E-003                  8.5694137348165719E-003                  7.0929766000000016E-001                  2.7235424294237198E-001                                        0                                        2 
                                      56                                      706                  1.3586381354447985E+000                 -6.4503146738063533E-001                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999902962555E-001                  3.1008104024637323E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999902962555E-001                  3.1008104024637323E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.3970139721388852E+000                 -8.5809461183569908E+001                 -2.0169009709486737E+001                 -4.3970139721388852E+000                 -4.3970139721397103E+000                 -1.6118315483733348E+001                 -8.5809461183569908E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6455208170914140E+000                  1.3547900925893419E-001                  2.9935103131113516E-001                  3.8393655646808629E+000                 -1.3354869640234386E-009                  1.4760000333241504E+001                  4.3072256898998511E-002                  6.5892885945715101E+000                  6.1669406769120649E-001                  8.5464440106736372E-001                  1.2845014863067996E+000                  7.0929765999999073E-001                  2.7235424294242500E-001                  3.1193270821466769E-003                  8.5694137348165719E-003                  3.1193270821466782E-003                  8.5694137348165719E-003                  7.0929765999999994E-001                  2.7235424294237232E-001                                        0                                        3 
                                      57                                      706                  1.6303757625337580E+000                 -5.6585022133301055E-001                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999902962555E-001                  3.1006687490073050E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999902962555E-001                  3.1006687490073050E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.3967345930306569E+000                 -8.5809459231109884E+001                 -1.9867979713822756E+001                 -4.3967345930306569E+000                 -4.3967345930314812E+000                 -1.6118314738724262E+001                 -8.5809459231109884E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6455208139970634E+000                  1.3547894937464552E-001                  2.9935100755769289E-001                  3.8393656121877471E+000                 -1.3363344622335786E-009                  1.4760000426972743E+001                  4.3072327486785730E-002                  6.5892886176719268E+000                  6.1669406767888912E-001                  8.5464440106736339E-001                  1.2845014863067998E+000                  7.0929765999998884E-001                  2.7235424294243582E-001                  3.1193270821466765E-003                  8.5694137348165719E-003                  3.1193270821466778E-003                  8.5694137348165719E-003                  7.0929765999999983E-001                  2.7235424294237276E-001                                        0                                        2 
                                      58                                      706                  1.9564609150405095E+000                 -4.8666897528538572E-001                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999902962555E-001                  3.1006079549040196E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999902962555E-001                  3.1006079549040196E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.3964737361071426E+000                 -8.5809456888157513E+001                 -1.9867979713822756E+001                 -4.3964737361071426E+000                 -4.3964737361079669E+000                 -1.6118313844713281E+001                 -8.5809456888157513E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6455208104850017E+000                  1.3547887831476602E-001                  2.9935097905187669E-001                  3.8393656691993798E+000                 -1.3364134082850476E-009                  1.4760000539450212E+001                  4.3072412242308164E-002                  6.5892886453429957E+000                  6.1669406766414159E-001                  8.5464440106736361E-001                  1.2845014863068007E+000                  7.0929765999998651E-001                  2.7235424294244881E-001                  3.1193270821466765E-003                  8.5694137348165719E-003                  3.1193270821466778E-003                  8.5694137348165719E-003                  7.0929765999999983E-001                  2.7235424294237315E-001                                        0                                        2 
                                      59                                      706                  2.3477630980486115E+000                 -4.0748772923776089E-001                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999902962555E-001                  3.1005796982471042E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999902962555E-001                  3.1005796982471042E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.3962355960041837E+000                 -8.5809454076617115E+001                 -9.8999999999999986E+001                 -4.3962355960041837E+000                 -4.3962355960050070E+000                 -1.6118312771900950E+001                 -8.5809454076617115E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6455208090415208E+000                  1.3547880425512146E-001                  2.9935094490901565E-001                  3.8393657374851018E+000                 -1.3339083071357710E-009                  1.4760000674423180E+001                  4.3072514245391894E-002                  6.5892886782563860E+000                  6.1669406764664247E-001                  8.5464440106736306E-001                  1.2845014863068018E+000                  7.0929765999998373E-001                  2.7235424294246435E-001                  3.1193270821466765E-003                  8.5694137348165719E-003                  3.1193270821466773E-003                  8.5694137348165701E-003                  7.0929765999999950E-001                  2.7235424294237354E-001                                        0                                        4 
                                      60                                      706                  2.8173257176583335E+000                 -3.2830648319013606E-001                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999902962555E-001                  3.1005507014592116E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999902962555E-001                  3.1005507014592116E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.3960252422481974E+000                 -8.5809450702766497E+001                 -1.9867979713822756E+001                 -4.3960252422481974E+000                 -4.3960252422490207E+000                 -1.6118311484525538E+001                 -8.5809450702766497E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6455208060256861E+000                  1.3547871021615079E-001                  2.9935090392119934E-001                  3.8393658194607343E+000                 -1.3344415796653937E-009                  1.4760000836390773E+001                  4.3072636401972272E-002                  6.5892887179958066E+000                  6.1669406762547907E-001                  8.5464440106736261E-001                  1.2845014863068027E+000                  7.0929765999998040E-001                  2.7235424294248300E-001                  3.1193270821466765E-003                  8.5694137348165719E-003                  3.1193270821466778E-003                  8.5694137348165719E-003                  7.0929765999999950E-001                  2.7235424294237393E-001                                        0                                        2 
